database,batch_time,batch_cpu,batch_memory,batch_time_per_record,number of records inserted
Redis,0.14279484748840332,16.7,11110.4609375,0.0001427948474884033,1000
Redis,0.14190340042114258,17.7,11110.94140625,0.0001419034004211426,1000
Redis,0.1363987922668457,15.0,11111.17578125,0.0001363987922668457,1000
Redis,0.13977599143981934,17.1,11111.30078125,0.00013977599143981934,1000
Neo4j,3.802105188369751,18.7,11113.27734375,0.003802105188369751,1000
Neo4j,3.7145752906799316,17.8,11118.4453125,0.003714575290679932,1000
Neo4j,3.796959638595581,18.6,11136.9765625,0.003796959638595581,1000
Neo4j,3.6924917697906494,17.9,11121.1875,0.0036924917697906496,1000
Neo4j,3.7274370193481445,17.8,11116.078125,0.0037274370193481447,1000
Neo4j,3.6311702728271484,17.5,11125.10546875,0.0036311702728271484,1000
Neo4j,3.5358173847198486,19.5,11098.15625,0.0035358173847198486,1000
Neo4j,4.02446436882019,19.4,11109.625,0.004024464368820191,1000
Neo4j,4.031549453735352,19.3,11095.5859375,0.004031549453735352,1000
Neo4j,3.313598394393921,17.1,11074.71875,0.003313598394393921,1000
Neo4j,3.803678035736084,18.6,11097.015625,0.003803678035736084,1000
Neo4j,18.243593454360962,16.6,11001.08203125,0.01824359345436096,1000
Neo4j,48.46755409240723,16.3,11150.03515625,0.048467554092407224,1000
Neo4j,3.793537139892578,18.6,11163.89453125,0.003793537139892578,1000
Neo4j,3.757092237472534,21.3,10988.4453125,0.0037570922374725343,1000
Neo4j,3.681518793106079,32.4,10995.3515625,0.003681518793106079,1000
Neo4j,3.3929102420806885,21.6,11011.93359375,0.0033929102420806887,1000
Neo4j,3.6973109245300293,18.0,11008.5546875,0.0036973109245300294,1000
Neo4j,3.7173683643341064,17.9,11008.08203125,0.0037173683643341063,1000
Neo4j,3.8568596839904785,18.6,10991.39453125,0.0038568596839904786,1000
Neo4j,3.5930774211883545,17.4,11015.9140625,0.0035930774211883547,1000
Neo4j,3.474975824356079,32.8,11173.453125,0.003474975824356079,1000
Neo4j,3.310011148452759,25.3,11154.94921875,0.0033100111484527586,1000
Neo4j,3.663193464279175,19.1,11130.0390625,0.003663193464279175,1000
Neo4j,3.616530656814575,18.8,11148.89453125,0.003616530656814575,1000
Neo4j,3.6077165603637695,17.7,11139.46875,0.0036077165603637697,1000
Neo4j,3.9109983444213867,18.3,11140.16796875,0.003910998344421387,1000
Neo4j,3.526524782180786,17.7,11142.19921875,0.003526524782180786,1000
Neo4j,3.6604113578796387,25.5,11157.8125,0.003660411357879639,1000
Neo4j,4.216628313064575,38.2,11112.0078125,0.004216628313064575,1000
Neo4j,4.058489561080933,53.0,11192.21875,0.004058489561080933,1000
Neo4j,4.125725269317627,44.5,11209.125,0.004125725269317627,1000
Neo4j,3.8149170875549316,23.3,11206.66015625,0.0038149170875549318,1000
Neo4j,3.980509042739868,21.7,11185.99609375,0.003980509042739868,1000
Neo4j,3.822408437728882,20.5,11204.98828125,0.003822408437728882,1000
Neo4j,28.012098789215088,18.7,11007.2265625,0.02801209878921509,1000
Neo4j,3.87461256980896,19.5,11008.12890625,0.00387461256980896,1000
Neo4j,3.9569239616394043,18.1,11003.75,0.003956923961639405,1000
Neo4j,3.7984068393707275,19.0,10997.13671875,0.0037984068393707277,1000
Neo4j,3.6311898231506348,17.8,11008.01953125,0.003631189823150635,1000
Neo4j,3.9293088912963867,21.9,10991.2734375,0.003929308891296387,1000
Neo4j,3.5502631664276123,32.9,10996.53125,0.0035502631664276123,1000
Neo4j,4.3300559520721436,19.5,10993.0078125,0.0043300559520721435,1000
Neo4j,3.847720146179199,18.5,11005.07421875,0.003847720146179199,1000
Neo4j,3.497053623199463,17.8,11018.2109375,0.003497053623199463,1000
Neo4j,3.687408924102783,17.6,10998.40234375,0.003687408924102783,1000
Neo4j,3.6110568046569824,22.5,11146.38671875,0.0036110568046569826,1000
Neo4j,3.476206064224243,31.4,11132.56640625,0.003476206064224243,1000
Neo4j,3.412569761276245,16.7,11130.7265625,0.003412569761276245,1000
Neo4j,3.2575607299804688,19.4,11131.6640625,0.003257560729980469,1000
Neo4j,3.552525520324707,17.5,11082.92578125,0.003552525520324707,1000
Neo4j,3.557844877243042,17.8,11116.00390625,0.003557844877243042,1000
Neo4j,3.533459186553955,17.8,11117.48828125,0.003533459186553955,1000
Neo4j,3.4657394886016846,19.0,11124.48046875,0.0034657394886016845,1000
Neo4j,3.360485076904297,16.5,11125.1875,0.003360485076904297,1000
Neo4j,3.6045238971710205,19.9,11115.65625,0.0036045238971710203,1000
Neo4j,3.286180257797241,20.7,11002.15234375,0.003286180257797241,1000
Neo4j,3.4226527214050293,33.6,10983.19921875,0.0034226527214050294,1000
Neo4j,3.6142733097076416,17.1,11005.1875,0.003614273309707642,1000
Neo4j,3.480640411376953,17.6,11005.41796875,0.003480640411376953,1000
Neo4j,3.7765910625457764,18.0,11004.58203125,0.0037765910625457764,1000
Neo4j,3.3371407985687256,18.8,11025.53125,0.0033371407985687256,1000
Neo4j,3.436713457107544,18.3,11008.23828125,0.0034367134571075438,1000
Neo4j,3.3331170082092285,17.1,11003.2109375,0.0033331170082092285,1000
Neo4j,3.3528482913970947,16.9,11003.15625,0.0033528482913970947,1000
Neo4j,3.743894100189209,19.3,10978.50390625,0.003743894100189209,1000
Neo4j,3.4242632389068604,27.0,11040.41796875,0.0034242632389068603,1000
Neo4j,27.157241821289062,16.2,11144.51953125,0.027157241821289063,1000
Neo4j,3.279414176940918,16.8,11124.234375,0.003279414176940918,1000
Neo4j,3.539759635925293,17.8,11128.01953125,0.003539759635925293,1000
Neo4j,3.7082464694976807,18.6,11129.87890625,0.003708246469497681,1000
Neo4j,3.5395944118499756,18.3,11145.87109375,0.0035395944118499756,1000
Neo4j,3.2880947589874268,16.9,11103.8203125,0.003288094758987427,1000
Neo4j,3.425872325897217,17.5,11134.203125,0.0034258723258972167,1000
Neo4j,3.3423726558685303,16.8,11135.31640625,0.00334237265586853,1000
Neo4j,3.6026930809020996,18.8,11107.70703125,0.0036026930809021,1000
Neo4j,3.333822250366211,16.7,11107.484375,0.003333822250366211,1000
Neo4j,3.418952703475952,18.4,11123.28125,0.0034189527034759522,1000
Neo4j,3.6273531913757324,18.1,11121.9921875,0.0036273531913757324,1000
Neo4j,3.7782552242279053,23.9,11097.5859375,0.0037782552242279052,1000
Neo4j,3.4784772396087646,17.9,11074.79296875,0.0034784772396087645,1000
Neo4j,3.4778318405151367,17.0,11089.171875,0.003477831840515137,1000
Neo4j,3.431764602661133,17.0,11085.49609375,0.0034317646026611327,1000
Neo4j,3.2028210163116455,32.4,10994.69140625,0.0032028210163116454,1000
Neo4j,3.533885955810547,21.1,10991.2578125,0.0035338859558105467,1000
Neo4j,3.2375690937042236,16.0,10991.984375,0.0032375690937042237,1000
Neo4j,3.692371368408203,17.5,10991.984375,0.003692371368408203,1000
Neo4j,3.3519227504730225,16.8,10971.78515625,0.0033519227504730225,1000
Neo4j,3.4112789630889893,17.6,11013.546875,0.0034112789630889894,1000
Neo4j,3.5585978031158447,17.7,11018.796875,0.003558597803115845,1000
Neo4j,3.8261969089508057,19.1,10998.3828125,0.0038261969089508057,1000
Neo4j,3.60414719581604,18.7,10974.4921875,0.00360414719581604,1000
Neo4j,3.262516975402832,21.1,11093.03125,0.003262516975402832,1000
Neo4j,3.2874865531921387,32.7,11137.984375,0.003287486553192139,1000
Neo4j,3.3786256313323975,18.0,11151.72265625,0.0033786256313323975,1000
Neo4j,3.429812431335449,16.6,11124.15625,0.003429812431335449,1000
Neo4j,3.684943199157715,17.8,11121.8828125,0.003684943199157715,1000
Neo4j,3.4852986335754395,17.4,11123.4140625,0.0034852986335754395,1000
Neo4j,3.5387821197509766,17.2,11121.22265625,0.0035387821197509764,1000
Neo4j,17.710121631622314,16.9,11010.0546875,0.017710121631622316,1000
Cassandra,0.4141225814819336,17.2,11011.09375,0.00041412258148193357,1000
Cassandra,0.40195703506469727,17.2,11010.84375,0.0004019570350646973,1000
Cassandra,0.38712096214294434,17.0,11010.78125,0.00038712096214294433,1000
Cassandra,0.39371323585510254,17.1,11011.0,0.00039371323585510255,1000
Cassandra,0.39888548851013184,15.7,11011.76171875,0.00039888548851013184,1000
Cassandra,0.38868141174316406,17.1,11011.9765625,0.0003886814117431641,1000
Cassandra,0.39904165267944336,14.5,11011.59375,0.00039904165267944336,1000
Cassandra,0.41909217834472656,16.2,11003.421875,0.00041909217834472655,1000
Cassandra,0.39312291145324707,15.3,11003.49609375,0.00039312291145324706,1000
Cassandra,0.39522862434387207,15.6,11003.7578125,0.0003952286243438721,1000
Cassandra,0.40453433990478516,15.0,11003.8515625,0.00040453433990478516,1000
Cassandra,0.40071797370910645,15.0,11004.71484375,0.00040071797370910643,1000
Cassandra,0.3952963352203369,16.5,11004.71484375,0.0003952963352203369,1000
Cassandra,0.39245176315307617,15.5,11005.06640625,0.00039245176315307615,1000
Cassandra,0.40093278884887695,14.3,11004.94140625,0.00040093278884887696,1000
Cassandra,0.41361546516418457,15.2,10996.6640625,0.00041361546516418456,1000
Cassandra,0.6954684257507324,15.4,11007.9921875,0.0006954684257507324,1000
Cassandra,0.8100507259368896,17.0,11010.8671875,0.0008100507259368897,1000
Cassandra,0.43979358673095703,16.5,11011.77734375,0.000439793586730957,1000
Cassandra,0.41959071159362793,16.7,11011.640625,0.00041959071159362795,1000
Cassandra,0.3938722610473633,14.6,11011.66015625,0.0003938722610473633,1000
Cassandra,0.40321826934814453,16.3,11004.4609375,0.00040321826934814454,1000
Cassandra,0.39610719680786133,16.7,11004.33203125,0.00039610719680786133,1000
Cassandra,0.6173312664031982,17.8,11008.609375,0.0006173312664031983,1000
Cassandra,0.5092658996582031,16.3,11008.86328125,0.0005092658996582031,1000
Cassandra,0.39965271949768066,16.2,11008.734375,0.0003996527194976807,1000
Cassandra,0.4077036380767822,16.3,11008.6015625,0.0004077036380767822,1000
Cassandra,0.4666166305541992,20.7,11008.46875,0.00046661663055419923,1000
Cassandra,0.39428162574768066,16.0,11008.46875,0.0003942816257476807,1000
Cassandra,0.4091525077819824,16.6,11008.21875,0.0004091525077819824,1000
Cassandra,0.40576696395874023,18.1,11008.27734375,0.00040576696395874025,1000
Cassandra,0.40711522102355957,15.7,11008.3671875,0.0004071152210235596,1000
Cassandra,0.4339118003845215,18.6,11006.625,0.0004339118003845215,1000
Cassandra,0.4219934940338135,16.1,11006.84375,0.0004219934940338135,1000
Cassandra,0.5050349235534668,29.3,11042.3828125,0.0005050349235534668,1000
Cassandra,0.4984564781188965,30.0,11083.36328125,0.0004984564781188965,1000
Cassandra,0.5495004653930664,43.5,11150.4921875,0.0005495004653930664,1000
Cassandra,0.5770833492279053,47.5,11175.88671875,0.0005770833492279053,1000
Cassandra,0.47023558616638184,25.9,11180.40625,0.0004702355861663818,1000
Cassandra,0.409259557723999,18.0,11157.10546875,0.000409259557723999,1000
Cassandra,0.4756917953491211,29.1,11268.73046875,0.0004756917953491211,1000
Cassandra,0.5132737159729004,34.4,11136.93359375,0.0005132737159729004,1000
Cassandra,0.41649484634399414,16.9,11138.30078125,0.00041649484634399413,1000
Cassandra,0.41056275367736816,16.1,11138.30078125,0.0004105627536773682,1000
Cassandra,0.4459850788116455,22.5,11123.38671875,0.0004459850788116455,1000
Cassandra,0.42740535736083984,15.9,11124.03125,0.0004274053573608398,1000
Cassandra,0.4369828701019287,23.1,11125.0390625,0.0004369828701019287,1000
Cassandra,0.4178464412689209,15.6,11125.5078125,0.0004178464412689209,1000
Cassandra,0.3991405963897705,16.9,11101.76953125,0.0003991405963897705,1000
Cassandra,0.40166306495666504,17.3,11124.7734375,0.000401663064956665,1000
Cassandra,0.3995060920715332,15.8,11124.81640625,0.0003995060920715332,1000
Cassandra,0.40715885162353516,16.1,11125.265625,0.00040715885162353517,1000
Cassandra,0.4033505916595459,15.9,11125.6328125,0.0004033505916595459,1000
Cassandra,0.4129793643951416,15.7,11126.265625,0.0004129793643951416,1000
Cassandra,0.40815091133117676,14.4,11127.58984375,0.0004081509113311768,1000
Cassandra,0.4475898742675781,21.7,11128.1875,0.0004475898742675781,1000
Cassandra,0.4677712917327881,20.9,11131.515625,0.00046777129173278806,1000
Cassandra,0.40741610527038574,16.8,11132.25390625,0.00040741610527038574,1000
Cassandra,0.4116933345794678,16.5,11132.234375,0.0004116933345794678,1000
Cassandra,0.3976116180419922,15.8,11133.08203125,0.0003976116180419922,1000
Cassandra,0.4170238971710205,17.1,11134.00390625,0.0004170238971710205,1000
Cassandra,0.868354320526123,19.4,11136.65234375,0.000868354320526123,1000
Cassandra,0.5282611846923828,19.0,11137.0078125,0.0005282611846923828,1000
Cassandra,0.4012930393218994,16.6,11137.19921875,0.0004012930393218994,1000
Cassandra,0.3999922275543213,18.2,11130.546875,0.0003999922275543213,1000
Cassandra,0.404815673828125,16.6,11130.546875,0.000404815673828125,1000
Cassandra,0.40758824348449707,17.5,11129.6484375,0.00040758824348449707,1000
Cassandra,0.4117770195007324,16.5,11129.73046875,0.0004117770195007324,1000
Cassandra,0.39809131622314453,15.9,11132.47265625,0.0003980913162231445,1000
Cassandra,0.40883731842041016,16.6,11133.5625,0.00040883731842041016,1000
Cassandra,0.4759840965270996,19.7,11134.25390625,0.0004759840965270996,1000
Cassandra,0.5763709545135498,21.8,11134.40625,0.0005763709545135498,1000
Cassandra,0.5440065860748291,20.5,11134.65234375,0.0005440065860748291,1000
Cassandra,0.5711452960968018,20.5,11134.52734375,0.0005711452960968017,1000
Cassandra,0.5556087493896484,21.5,11133.81640625,0.0005556087493896484,1000
Cassandra,0.5507488250732422,20.3,11133.81640625,0.0005507488250732421,1000
Cassandra,0.5217745304107666,20.2,11133.91796875,0.0005217745304107667,1000
Cassandra,0.4931602478027344,18.7,11133.7265625,0.0004931602478027344,1000
Cassandra,0.5453200340270996,20.4,11133.5390625,0.0005453200340270996,1000
Cassandra,0.5427932739257812,21.1,11134.17578125,0.0005427932739257812,1000
Cassandra,0.5154600143432617,20.0,11134.609375,0.0005154600143432617,1000
Cassandra,0.5561621189117432,20.2,11133.4296875,0.0005561621189117432,1000
Cassandra,0.4921236038208008,17.5,11133.4296875,0.0004921236038208008,1000
Cassandra,0.5248897075653076,25.2,11133.17578125,0.0005248897075653076,1000
Cassandra,0.5062153339385986,18.0,11133.52734375,0.0005062153339385986,1000
Cassandra,0.4519321918487549,18.0,11133.87109375,0.00045193219184875487,1000
Cassandra,0.4608490467071533,18.0,11133.84375,0.00046084904670715333,1000
Cassandra,0.45998287200927734,19.4,11134.1796875,0.00045998287200927734,1000
Cassandra,0.4102158546447754,17.3,11134.28515625,0.0004102158546447754,1000
Cassandra,0.4513998031616211,23.3,11101.4609375,0.0004513998031616211,1000
Cassandra,0.35663890838623047,13.5,11121.2421875,0.0003566389083862305,1000
Cassandra,0.36014556884765625,12.8,11121.3515625,0.00036014556884765624,1000
Cassandra,0.3673553466796875,12.8,11121.22265625,0.0003673553466796875,1000
Cassandra,0.36484432220458984,12.0,11121.09765625,0.00036484432220458985,1000
Cassandra,0.37603211402893066,11.6,11120.97265625,0.00037603211402893066,1000
Cassandra,0.35381340980529785,13.2,11121.2890625,0.00035381340980529785,1000
Cassandra,0.33399391174316406,13.1,11121.16015625,0.0003339939117431641,1000
Cassandra,0.3651845455169678,13.7,11121.16015625,0.00036518454551696776,1000
Cassandra,0.4074983596801758,23.3,11021.0859375,0.0004074983596801758,1000
Cassandra,0.6360306739807129,18.4,11035.921875,0.0006360306739807129,1000
Postgres,0.15320420265197754,29.0,11203.95703125,0.00015320420265197755,1000
Postgres,0.14580559730529785,37.4,11232.05078125,0.00014580559730529785,1000
Postgres,0.19013237953186035,37.9,11245.98828125,0.00019013237953186034,1000
Postgres,0.17320466041564941,42.0,11249.6015625,0.0001732046604156494,1000
Postgres,0.16205406188964844,47.5,11264.69140625,0.00016205406188964843,1000
Postgres,0.16794490814208984,47.1,11267.44921875,0.00016794490814208985,1000
Postgres,0.18668866157531738,38.9,11275.58984375,0.00018668866157531738,1000
Postgres,0.15607237815856934,45.9,11232.3671875,0.00015607237815856934,1000
Postgres,0.11689901351928711,14.0,11224.18359375,0.00011689901351928711,1000
Postgres,0.11658167839050293,13.3,11224.6640625,0.00011658167839050293,1000
Postgres,0.11663150787353516,14.9,11224.65625,0.00011663150787353515,1000
Postgres,0.11840295791625977,13.1,11227.23046875,0.00011840295791625976,1000
Postgres,0.11550521850585938,13.3,11226.9921875,0.00011550521850585937,1000
Postgres,0.12109899520874023,13.1,11227.140625,0.00012109899520874023,1000
Postgres,0.1156926155090332,13.3,11227.35546875,0.0001156926155090332,1000
Postgres,0.1344740390777588,24.1,11380.6953125,0.00013447403907775878,1000
Postgres,0.14618396759033203,42.3,11247.8984375,0.00014618396759033203,1000
Postgres,0.13517498970031738,28.7,11403.0625,0.0001351749897003174,1000
Postgres,0.15020132064819336,40.0,11247.125,0.00015020132064819336,1000
Postgres,0.11693644523620605,12.2,11246.84765625,0.00011693644523620605,1000
Postgres,0.11557579040527344,13.1,11239.2734375,0.00011557579040527344,1000
Postgres,0.12023162841796875,13.7,11240.453125,0.00012023162841796875,1000
Postgres,0.12069511413574219,12.7,11240.51953125,0.0001206951141357422,1000
Postgres,0.11710977554321289,15.7,11241.1484375,0.0001171097755432129,1000
Postgres,0.12634897232055664,14.0,11240.61328125,0.00012634897232055665,1000
Postgres,0.1235506534576416,13.5,11232.328125,0.0001235506534576416,1000
Postgres,0.12620949745178223,15.2,11235.3359375,0.00012620949745178222,1000
Postgres,0.11611080169677734,13.1,11235.921875,0.00011611080169677735,1000
Postgres,0.11515450477600098,11.6,11237.1875,0.00011515450477600098,1000
Postgres,0.11565184593200684,14.1,11238.171875,0.00011565184593200684,1000
Postgres,0.2539691925048828,13.8,11240.91015625,0.0002539691925048828,1000
Postgres,0.11513042449951172,14.1,11241.796875,0.00011513042449951172,1000
Postgres,0.12228274345397949,11.8,11241.8125,0.00012228274345397948,1000
Postgres,0.11770820617675781,15.7,11241.87109375,0.00011770820617675781,1000
Postgres,0.1190333366394043,13.0,11241.296875,0.0001190333366394043,1000
Postgres,0.1212148666381836,13.6,11241.515625,0.00012121486663818359,1000
Postgres,0.11446094512939453,12.4,11241.35546875,0.00011446094512939453,1000
Postgres,0.11507678031921387,14.3,11241.80078125,0.00011507678031921386,1000
Postgres,0.11647915840148926,13.1,11242.234375,0.00011647915840148925,1000
Postgres,0.11747169494628906,13.9,11242.89453125,0.00011747169494628906,1000
Postgres,0.1634368896484375,16.8,11242.796875,0.0001634368896484375,1000
Postgres,0.13135290145874023,12.7,11243.16015625,0.00013135290145874023,1000
Postgres,0.12407612800598145,15.0,11242.97265625,0.00012407612800598145,1000
Postgres,0.12228775024414062,12.7,11242.87890625,0.00012228775024414063,1000
